Datetime,Open,High,Low,Close,Volume
2025-06-02 14:35:00+05:30,55715.85,55754.25,55709.3,55738.1,0
2025-06-02 14:40:00+05:30,55737.9,55766.9,55725.25,55758.6,0
2025-06-02 14:45:00+05:30,55766.0,55785.8,55727.35,55779.35,0
2025-06-02 14:50:00+05:30,55778.5,55824.65,55773.9,55819.9,0
2025-06-02 14:55:00+05:30,55818.5,55884.3,55815.35,55877.2,0
2025-06-02 15:00:00+05:30,55877.95,55965.3,55877.95,55943.75,0
2025-06-02 15:05:00+05:30,55943.75,55966.3,55895.85,55920.95,0
2025-06-02 15:10:00+05:30,55920.95,55958.2,55912.1,55918.3,0
2025-06-02 15:15:00+05:30,55918.3,55921.85,55884.1,55903.15,0
2025-06-02 15:20:00+05:30,55903.15,55914.2,55874.45,55875.05,0
2025-06-02 15:25:00+05:30,55875.05,55898.0,55811.5,55862.05,0
2025-06-03 09:15:00+05:30,56104.8,56161.4,55802.45,55860.65,0
2025-06-03 09:20:00+05:30,55854.85,55882.75,55787.0,55850.3,0
2025-06-03 09:25:00+05:30,55846.1,55870.6,55784.2,55784.2,0
2025-06-03 09:30:00+05:30,55794.45,55797.55,55714.35,55770.0,0
2025-06-03 09:35:00+05:30,55770.9,55915.15,55755.65,55874.5,0
2025-06-03 09:40:00+05:30,55870.35,55890.85,55827.1,55834.15,0
2025-06-03 09:45:00+05:30,55834.2,55866.25,55813.15,55865.95,0
2025-06-03 09:50:00+05:30,55864.85,55909.35,55832.6,55836.35,0
2025-06-03 09:55:00+05:30,55832.9,55858.95,55776.05,55798.3,0
2025-06-03 10:00:00+05:30,55796.7,55855.1,55775.2,55832.7,0
2025-06-03 10:05:00+05:30,55832.65,55850.85,55813.45,55832.1,0
2025-06-03 10:10:00+05:30,55834.9,55858.0,55810.25,55841.95,0
2025-06-03 10:15:00+05:30,55843.9,55929.85,55827.15,55929.85,0
2025-06-03 10:20:00+05:30,55937.35,56005.65,55936.7,55994.7,0
2025-06-03 10:25:00+05:30,55995.05,56016.4,55937.35,55946.15,0
2025-06-03 10:30:00+05:30,55944.2,56006.45,55923.85,55967.85,0
2025-06-03 10:35:00+05:30,55967.45,55970.25,55777.5,55815.35,0
2025-06-03 10:40:00+05:30,55806.45,55825.05,55746.15,55817.45,0
2025-06-03 10:45:00+05:30,55820.45,55859.35,55801.0,55852.25,0
2025-06-03 10:50:00+05:30,55850.85,55861.35,55814.55,55830.6,0
2025-06-03 10:55:00+05:30,55832.3,55844.55,55797.25,55820.55,0
2025-06-03 11:00:00+05:30,55821.1,55834.7,55783.6,55807.6,0
2025-06-03 11:05:00+05:30,55808.2,55808.2,55768.35,55771.4,0
2025-06-03 11:10:00+05:30,55771.9,55816.3,55702.8,55706.8,0
2025-06-03 11:15:00+05:30,55709.45,55741.1,55670.55,55737.05,0
2025-06-03 11:20:00+05:30,55736.95,55749.45,55693.4,55726.95,0
2025-06-03 11:25:00+05:30,55729.85,55762.55,55684.35,55750.5,0
2025-06-03 11:30:00+05:30,55750.15,55805.3,55731.6,55785.7,0
2025-06-03 11:35:00+05:30,55785.0,55788.4,55682.5,55712.7,0
2025-06-03 11:40:00+05:30,55713.15,55720.95,55659.4,55705.25,0
2025-06-03 11:45:00+05:30,55710.9,55727.95,55675.95,55722.65,0
2025-06-03 11:50:00+05:30,55720.3,55747.25,55697.55,55741.25,0
2025-06-03 11:55:00+05:30,55740.5,55749.8,55712.7,55718.0,0
2025-06-03 12:00:00+05:30,55718.2,55735.6,55701.3,55725.75,0
2025-06-03 12:05:00+05:30,55726.9,55737.65,55678.5,55691.5,0
2025-06-03 12:10:00+05:30,55690.1,55703.8,55664.35,55680.05,0
2025-06-03 12:15:00+05:30,55683.25,55683.25,55625.7,55639.75,0
2025-06-03 12:20:00+05:30,55640.1,55642.75,55590.7,55590.7,0
2025-06-03 12:25:00+05:30,55588.8,55669.9,55584.15,55661.0,0
2025-06-03 12:30:00+05:30,55658.3,55690.5,55651.5,55682.75,0
2025-06-03 12:35:00+05:30,55684.55,55727.25,55667.15,55702.6,0
2025-06-03 12:40:00+05:30,55703.4,55709.05,55676.75,55684.7,0
2025-06-03 12:45:00+05:30,55683.25,55687.6,55596.7,55622.65,0
2025-06-03 12:50:00+05:30,55623.8,55624.3,55485.0,55520.95,0
2025-06-03 12:55:00+05:30,55519.7,55544.4,55499.45,55515.85,0
2025-06-03 13:00:00+05:30,55520.0,55548.25,55482.8,55524.9,0
2025-06-03 13:05:00+05:30,55521.25,55523.1,55455.8,55493.5,0
2025-06-03 13:10:00+05:30,55492.7,55531.25,55471.25,55523.15,0
2025-06-03 13:15:00+05:30,55523.65,55538.35,55467.7,55502.4,0
2025-06-03 13:20:00+05:30,55501.75,55561.45,55486.75,55511.65,0
2025-06-03 13:25:00+05:30,55519.2,55555.6,55492.6,55554.75,0
2025-06-03 13:30:00+05:30,55553.55,55602.6,55543.4,55593.05,0
2025-06-03 13:35:00+05:30,55592.45,55625.6,55585.95,55613.35,0
2025-06-03 13:40:00+05:30,55613.45,55618.7,55544.75,55553.0,0
2025-06-03 13:45:00+05:30,55556.05,55585.7,55526.3,55533.75,0
2025-06-03 13:50:00+05:30,55536.45,55581.6,55534.05,55572.2,0
2025-06-03 13:55:00+05:30,55573.0,55619.45,55570.9,55606.95,0
2025-06-03 14:00:00+05:30,55604.8,55631.5,55592.0,55603.4,0
2025-06-03 14:05:00+05:30,55602.3,55642.35,55599.25,55616.1,0
2025-06-03 14:10:00+05:30,55614.7,55659.45,55597.9,55647.6,0
2025-06-03 14:15:00+05:30,55650.35,55660.9,55611.45,55622.75,0
2025-06-03 14:20:00+05:30,55621.7,55647.05,55595.75,55644.5,0
2025-06-03 14:25:00+05:30,55642.95,55657.45,55593.05,55593.35,0
2025-06-03 14:30:00+05:30,55596.2,55684.05,55596.05,55680.7,0
2025-06-03 14:35:00+05:30,55680.1,55722.1,55672.25,55700.55,0
2025-06-03 14:40:00+05:30,55698.25,55719.1,55678.9,55696.0,0
2025-06-03 14:45:00+05:30,55695.45,55705.85,55643.05,55650.15,0
2025-06-03 14:50:00+05:30,55643.7,55672.35,55623.0,55649.6,0
2025-06-03 14:55:00+05:30,55648.8,55663.75,55620.25,55646.75,0
2025-06-03 15:00:00+05:30,55647.6,55684.05,55599.25,55608.85,0
2025-06-03 15:05:00+05:30,55608.85,55617.85,55582.2,55585.7,0
2025-06-03 15:10:00+05:30,55585.7,55614.05,55585.7,55600.95,0
2025-06-03 15:15:00+05:30,55600.95,55635.85,55586.3,55590.25,0
2025-06-03 15:20:00+05:30,55590.25,55604.85,55528.6,55554.75,0
2025-06-03 15:25:00+05:30,55554.75,55568.75,55525.35,55540.0,0
2025-06-04 09:15:00+05:30,55650.35,55791.0,55586.2,55607.2,0
2025-06-04 09:20:00+05:30,55604.5,55677.85,55592.35,55630.85,0
2025-06-04 09:25:00+05:30,55625.0,55671.1,55588.05,55590.35,0
2025-06-04 09:30:00+05:30,55587.45,55617.25,55527.5,55530.2,0
2025-06-04 09:35:00+05:30,55529.1,55557.3,55456.65,55496.8,0
2025-06-04 09:40:00+05:30,55497.05,55504.1,55429.25,55463.45,0
2025-06-04 09:45:00+05:30,55459.3,55491.25,55411.25,55420.55,0
2025-06-04 09:50:00+05:30,55421.95,55477.4,55408.35,55477.1,0
2025-06-04 09:55:00+05:30,55473.9,55503.55,55458.7,55501.95,0
2025-06-04 10:00:00+05:30,55503.7,55546.75,55489.5,55527.7,0
2025-06-04 10:05:00+05:30,55524.35,55558.75,55507.15,55526.1,0
2025-06-04 10:10:00+05:30,55527.4,55541.7,55500.8,55522.45,0
2025-06-04 10:15:00+05:30,55522.45,55523.1,55493.4,55508.6,0
2025-06-04 10:20:00+05:30,55508.65,55545.95,55498.9,55530.55,0
2025-06-04 10:25:00+05:30,55531.55,55553.75,55523.45,55548.25,0
2025-06-04 10:30:00+05:30,55552.35,55606.1,55552.35,55602.75,0
2025-06-04 10:35:00+05:30,55600.2,55609.0,55558.85,55566.85,0
2025-06-04 10:40:00+05:30,55567.1,55609.95,55564.85,55586.6,0
2025-06-04 10:45:00+05:30,55591.2,55641.6,55585.55,55627.45,0
2025-06-04 10:50:00+05:30,55628.05,55640.0,55606.3,55606.55,0
2025-06-04 10:55:00+05:30,55605.9,55620.65,55569.85,55616.4,0
2025-06-04 11:00:00+05:30,55616.75,55626.55,55607.95,55613.4,0
2025-06-04 11:05:00+05:30,55614.0,55636.65,55608.95,55621.85,0
2025-06-04 11:10:00+05:30,55622.05,55627.4,55586.8,55594.5,0
2025-06-04 11:15:00+05:30,55600.25,55622.25,55588.65,55620.15,0
2025-06-04 11:20:00+05:30,55620.85,55640.75,55616.8,55628.85,0
2025-06-04 11:25:00+05:30,55629.9,55658.85,55629.9,55656.95,0
2025-06-04 11:30:00+05:30,55655.05,55702.35,55655.05,55676.95,0
2025-06-04 11:35:00+05:30,55677.5,55700.1,55659.35,55663.6,0
2025-06-04 11:40:00+05:30,55663.7,55670.35,55654.5,55663.5,0
2025-06-04 11:45:00+05:30,55665.0,55680.5,55656.7,55664.4,0
2025-06-04 11:50:00+05:30,55663.6,55677.25,55650.55,55657.25,0
2025-06-04 11:55:00+05:30,55656.65,55660.75,55631.8,55660.75,0
2025-06-04 12:00:00+05:30,55661.8,55661.8,55637.5,55645.25,0
2025-06-04 12:05:00+05:30,55644.85,55679.75,55634.6,55679.75,0
2025-06-04 12:10:00+05:30,55679.05,55689.65,55660.95,55686.05,0
2025-06-04 12:15:00+05:30,55687.05,55688.05,55658.45,55675.55,0
2025-06-04 12:20:00+05:30,55675.85,55700.2,55667.75,55695.5,0
2025-06-04 12:25:00+05:30,55694.95,55695.2,55658.8,55665.15,0
2025-06-04 12:30:00+05:30,55665.3,55668.35,55624.55,55652.45,0
2025-06-04 12:35:00+05:30,55652.45,55668.9,55638.5,55650.4,0
2025-06-04 12:40:00+05:30,55649.95,55660.9,55633.85,55656.25,0
2025-06-04 12:45:00+05:30,55656.5,55661.4,55643.85,55653.9,0
2025-06-04 12:50:00+05:30,55654.9,55666.55,55643.05,55645.35,0
2025-06-04 12:55:00+05:30,55645.15,55658.15,55636.4,55647.75,0
2025-06-04 13:00:00+05:30,55651.4,55691.6,55648.95,55680.25,0
2025-06-04 13:05:00+05:30,55682.25,55684.7,55665.45,55670.6,0
2025-06-04 13:10:00+05:30,55669.75,55675.9,55641.75,55645.4,0
2025-06-04 13:15:00+05:30,55645.55,55649.05,55621.8,55627.2,0
2025-06-04 13:20:00+05:30,55626.05,55631.45,55597.2,55626.75,0
2025-06-04 13:25:00+05:30,55627.45,55647.7,55622.65,55635.9,0
2025-06-04 13:30:00+05:30,55636.45,55647.65,55613.1,55629.3,0
2025-06-04 13:35:00+05:30,55628.45,55659.65,55618.75,55645.55,0
2025-06-04 13:40:00+05:30,55645.25,55647.6,55623.8,55629.6,0
2025-06-04 13:45:00+05:30,55630.1,55647.65,55623.0,55644.85,0
2025-06-04 13:50:00+05:30,55646.35,55656.15,55640.1,55649.7,0
2025-06-04 13:55:00+05:30,55651.9,55662.75,55635.2,55647.1,0
2025-06-04 14:00:00+05:30,55647.0,55653.35,55622.9,55641.25,0
2025-06-04 14:05:00+05:30,55642.25,55690.05,55635.25,55673.85,0
2025-06-04 14:10:00+05:30,55669.7,55681.1,55655.75,55670.65,0
2025-06-04 14:15:00+05:30,55670.1,55679.35,55658.6,55661.8,0
2025-06-04 14:20:00+05:30,55661.05,55667.7,55644.85,55667.7,0
2025-06-04 14:25:00+05:30,55668.8,55672.15,55628.85,55639.9,0
2025-06-04 14:30:00+05:30,55637.25,55660.45,55624.3,55660.45,0
2025-06-04 14:35:00+05:30,55656.15,55662.05,55628.4,55640.5,0
2025-06-04 14:40:00+05:30,55641.95,55681.2,55626.65,55655.0,0
2025-06-04 14:45:00+05:30,55656.1,55665.8,55643.85,55649.3,0
2025-06-04 14:50:00+05:30,55649.6,55672.2,55645.5,55659.5,0
2025-06-04 14:55:00+05:30,55659.15,55714.15,55653.75,55712.1,0
2025-06-04 15:00:00+05:30,55708.7,55738.0,55700.7,55706.0,0
2025-06-04 15:05:00+05:30,55706.0,55707.65,55661.25,55668.05,0
2025-06-04 15:10:00+05:30,55668.05,55672.1,55652.5,55666.3,0
2025-06-04 15:15:00+05:30,55666.3,55682.6,55660.95,55662.05,0
2025-06-04 15:20:00+05:30,55662.05,55675.95,55658.35,55669.6,0
2025-06-04 15:25:00+05:30,55669.6,55693.6,55656.3,55665.55,0
2025-06-05 09:15:00+05:30,55806.75,55827.0,55580.45,55616.1,0
2025-06-05 09:20:00+05:30,55616.65,55672.15,55591.45,55672.15,0
2025-06-05 09:25:00+05:30,55669.6,55738.7,55669.6,55737.1,0
2025-06-05 09:30:00+05:30,55736.55,55778.25,55698.45,55771.5,0
2025-06-05 09:35:00+05:30,55770.8,55808.65,55759.6,55785.3,0
2025-06-05 09:40:00+05:30,55785.9,55823.65,55765.3,55804.2,0
2025-06-05 09:45:00+05:30,55804.25,55831.45,55790.45,55810.9,0
2025-06-05 09:50:00+05:30,55815.65,55849.45,55792.75,55793.0,0
2025-06-05 09:55:00+05:30,55795.35,55843.7,55777.9,55809.8,0
2025-06-05 10:00:00+05:30,55808.2,55830.9,55751.55,55762.1,0
2025-06-05 10:05:00+05:30,55761.85,55766.85,55729.5,55740.1,0
2025-06-05 10:10:00+05:30,55739.1,55766.25,55721.65,55744.6,0
2025-06-05 10:15:00+05:30,55748.85,55751.15,55696.95,55710.95,0
2025-06-05 10:20:00+05:30,55706.9,55772.2,55679.6,55762.1,0
2025-06-05 10:25:00+05:30,55758.85,55781.65,55718.35,55732.15,0
2025-06-05 10:30:00+05:30,55728.7,55752.2,55704.25,55722.85,0
2025-06-05 10:35:00+05:30,55720.95,55734.4,55684.05,55731.0,0
2025-06-05 10:40:00+05:30,55731.0,55736.7,55689.6,55728.3,0
2025-06-05 10:45:00+05:30,55724.5,55746.05,55692.75,55692.75,0
2025-06-05 10:50:00+05:30,55694.05,55698.25,55666.65,55683.35,0
2025-06-05 10:55:00+05:30,55683.6,55703.65,55674.3,55703.65,0
2025-06-05 11:00:00+05:30,55704.85,55744.15,55693.45,55725.65,0
2025-06-05 11:05:00+05:30,55727.8,55737.15,55699.1,55710.4,0
2025-06-05 11:10:00+05:30,55711.7,55721.7,55699.55,55718.45,0
2025-06-05 11:15:00+05:30,55720.25,55746.75,55715.5,55730.65,0
2025-06-05 11:20:00+05:30,55733.55,55798.6,55725.8,55778.9,0
2025-06-05 11:25:00+05:30,55779.65,55818.5,55751.15,55757.9,0
2025-06-05 11:30:00+05:30,55763.15,55776.05,55745.85,55750.45,0
2025-06-05 11:35:00+05:30,55754.8,55754.8,55719.25,55731.2,0
2025-06-05 11:40:00+05:30,55731.85,55744.4,55720.7,55731.55,0
2025-06-05 11:45:00+05:30,55733.7,55738.1,55700.3,55706.7,0
2025-06-05 11:50:00+05:30,55707.55,55743.05,55694.15,55742.8,0
2025-06-05 11:55:00+05:30,55740.4,55759.15,55716.65,55757.6,0
2025-06-05 12:00:00+05:30,55758.0,55860.4,55756.65,55853.1,0
2025-06-05 12:05:00+05:30,55853.0,55912.6,55851.6,55901.0,0
2025-06-05 12:10:00+05:30,55903.4,55972.5,55886.7,55963.25,0
2025-06-05 12:15:00+05:30,55967.25,56010.15,55915.25,55916.7,0
2025-06-05 12:20:00+05:30,55916.55,55927.25,55874.55,55879.55,0
2025-06-05 12:25:00+05:30,55879.4,55886.0,55802.3,55852.5,0
2025-06-05 12:30:00+05:30,55854.75,55885.35,55838.55,55844.1,0
2025-06-05 12:35:00+05:30,55844.95,55851.75,55789.55,55817.6,0
2025-06-05 12:40:00+05:30,55819.3,55859.45,55806.35,55825.95,0
2025-06-05 12:45:00+05:30,55827.9,55862.65,55813.85,55838.75,0
2025-06-05 12:50:00+05:30,55833.05,55861.85,55815.95,55859.25,0
2025-06-05 12:55:00+05:30,55863.25,55878.85,55773.6,55804.25,0
2025-06-05 13:00:00+05:30,55805.75,55815.85,55781.55,55799.35,0
2025-06-05 13:05:00+05:30,55798.3,55846.65,55776.75,55784.5,0
2025-06-05 13:10:00+05:30,55782.25,55804.0,55752.05,55762.95,0
2025-06-05 13:15:00+05:30,55763.75,55796.95,55755.15,55773.35,0
2025-06-05 13:20:00+05:30,55774.3,55779.0,55732.0,55772.65,0
2025-06-05 13:25:00+05:30,55770.25,55787.6,55746.3,55759.85,0
2025-06-05 13:30:00+05:30,55761.55,55761.55,55669.8,55693.15,0
2025-06-05 13:35:00+05:30,55693.25,55712.15,55674.35,55706.1,0
2025-06-05 13:40:00+05:30,55706.75,55742.3,55653.75,55665.5,0
2025-06-05 13:45:00+05:30,55665.35,55732.85,55662.55,55705.5,0
2025-06-05 13:50:00+05:30,55705.15,55713.1,55686.7,55699.2,0
2025-06-05 13:55:00+05:30,55699.15,55718.55,55677.05,55704.1,0
2025-06-05 14:00:00+05:30,55704.5,55717.85,55635.9,55669.8,0
2025-06-05 14:05:00+05:30,55669.55,55698.2,55652.5,55663.3,0
2025-06-05 14:10:00+05:30,55663.5,55683.85,55629.25,55676.85,0
2025-06-05 14:15:00+05:30,55677.1,55713.45,55660.2,55703.1,0
2025-06-05 14:20:00+05:30,55704.35,55706.85,55662.9,55688.8,0
2025-06-05 14:25:00+05:30,55689.85,55748.65,55684.6,55715.75,0
2025-06-05 14:30:00+05:30,55721.85,55749.1,55676.3,55734.95,0
2025-06-05 14:35:00+05:30,55736.2,55739.5,55694.8,55718.2,0
2025-06-05 14:40:00+05:30,55722.4,55763.1,55706.0,55729.4,0
2025-06-05 14:45:00+05:30,55729.35,55769.95,55726.35,55750.7,0
2025-06-05 14:50:00+05:30,55749.2,55783.35,55706.1,55713.05,0
2025-06-05 14:55:00+05:30,55712.15,55741.4,55698.55,55711.9,0
2025-06-05 15:00:00+05:30,55714.55,55725.45,55659.1,55713.15,0
2025-06-05 15:05:00+05:30,55713.15,55759.3,55689.85,55744.7,0
2025-06-05 15:10:00+05:30,55744.7,55770.2,55714.7,55770.2,0
2025-06-05 15:15:00+05:30,55770.2,55815.0,55753.7,55812.75,0
2025-06-05 15:20:00+05:30,55812.75,55828.4,55784.1,55814.75,0
2025-06-05 15:25:00+05:30,55814.75,55841.5,55795.3,55809.75,0
2025-06-06 09:15:00+05:30,55699.45,55768.1,55632.4,55762.7,0
2025-06-06 09:20:00+05:30,55762.9,55794.25,55724.5,55779.0,0
2025-06-06 09:25:00+05:30,55778.1,55790.8,55720.55,55733.75,0
2025-06-06 09:30:00+05:30,55732.95,55743.9,55690.95,55697.75,0
2025-06-06 09:35:00+05:30,55696.8,55701.15,55666.2,55670.55,0
2025-06-06 09:40:00+05:30,55670.55,55683.9,55622.7,55630.15,0
2025-06-06 09:45:00+05:30,55630.3,55677.45,55617.1,55674.35,0
2025-06-06 09:50:00+05:30,55673.5,55692.05,55638.85,55665.0,0
2025-06-06 09:55:00+05:30,55663.6,55695.95,55654.55,55692.15,0
2025-06-06 10:00:00+05:30,55693.45,55698.15,55559.55,55618.3,0
2025-06-06 10:05:00+05:30,55616.1,56002.25,55599.95,55857.7,0
2025-06-06 10:10:00+05:30,55855.9,55879.0,55640.35,55690.55,0
2025-06-06 10:15:00+05:30,55691.4,55696.45,55549.3,55594.35,0
2025-06-06 10:20:00+05:30,55594.6,55818.8,55534.75,55811.6,0
2025-06-06 10:25:00+05:30,55807.75,56069.05,55805.75,56069.05,0
2025-06-06 10:30:00+05:30,56059.75,56205.0,56050.05,56183.45,0
2025-06-06 10:35:00+05:30,56185.45,56341.1,56157.65,56328.4,0
2025-06-06 10:40:00+05:30,56321.4,56457.55,56319.9,56407.95,0
2025-06-06 10:45:00+05:30,56412.6,56515.8,56411.1,56479.45,0
2025-06-06 10:50:00+05:30,56480.0,56490.8,56346.7,56401.15,0
2025-06-06 10:55:00+05:30,56396.65,56438.45,56360.7,56429.95,0
2025-06-06 11:00:00+05:30,56430.8,56497.75,56423.55,56476.25,0
2025-06-06 11:05:00+05:30,56474.4,56568.9,56467.75,56568.9,0
2025-06-06 11:10:00+05:30,56566.6,56579.3,56498.15,56567.85,0
2025-06-06 11:15:00+05:30,56569.35,56597.45,56517.45,56543.95,0
2025-06-06 11:20:00+05:30,56543.1,56572.15,56478.6,56506.55,0
2025-06-06 11:25:00+05:30,56509.95,56543.3,56484.3,56488.55,0
2025-06-06 11:30:00+05:30,56489.5,56564.0,56485.6,56563.5,0
2025-06-06 11:35:00+05:30,56563.65,56593.0,56552.9,56575.55,0
2025-06-06 11:40:00+05:30,56574.55,56613.95,56570.9,56613.95,0
2025-06-06 11:45:00+05:30,56611.8,56624.4,56567.9,56586.85,0
2025-06-06 11:50:00+05:30,56588.15,56599.55,56567.3,56594.0,0
2025-06-06 11:55:00+05:30,56594.7,56628.6,56593.4,56623.85,0
2025-06-06 12:00:00+05:30,56627.3,56627.3,56573.65,56601.45,0
2025-06-06 12:05:00+05:30,56604.85,56649.8,56598.9,56631.0,0
2025-06-06 12:10:00+05:30,56631.1,56650.2,56589.4,56591.9,0
2025-06-06 12:15:00+05:30,56590.5,56609.4,56517.55,56528.75,0
2025-06-06 12:20:00+05:30,56528.6,56529.8,56454.85,56508.5,0
2025-06-06 12:25:00+05:30,56506.75,56562.7,56498.25,56549.0,0
2025-06-06 12:30:00+05:30,56547.35,56580.8,56540.25,56568.0,0
2025-06-06 12:35:00+05:30,56570.6,56589.15,56535.1,56541.8,0
2025-06-06 12:40:00+05:30,56543.4,56611.05,56501.7,56584.6,0
2025-06-06 12:45:00+05:30,56586.7,56627.3,56586.1,56588.45,0
2025-06-06 12:50:00+05:30,56591.1,56619.05,56574.35,56599.0,0
2025-06-06 12:55:00+05:30,56598.75,56625.9,56588.65,56599.5,0
2025-06-06 13:00:00+05:30,56601.6,56610.6,56576.95,56588.1,0
2025-06-06 13:05:00+05:30,56588.05,56603.2,56554.45,56555.9,0
2025-06-06 13:10:00+05:30,56557.9,56599.8,56553.95,56568.35,0
2025-06-06 13:15:00+05:30,56567.75,56592.35,56558.5,56562.1,0
2025-06-06 13:20:00+05:30,56564.6,56591.8,56554.2,56560.6,0
2025-06-06 13:25:00+05:30,56562.05,56562.05,56517.8,56536.7,0
2025-06-06 13:30:00+05:30,56532.65,56573.75,56495.95,56570.45,0
2025-06-06 13:35:00+05:30,56571.6,56618.85,56567.65,56614.35,0
2025-06-06 13:40:00+05:30,56613.55,56624.85,56585.0,56600.0,0
2025-06-06 13:45:00+05:30,56601.4,56626.1,56574.75,56579.9,0
2025-06-06 13:50:00+05:30,56578.5,56606.7,56569.4,56591.1,0
2025-06-06 13:55:00+05:30,56595.1,56609.25,56574.95,56606.95,0
